품목일련번호,is_capsule,shape,color,path,white,yellow,green,red_brown,black_blue_purple
199801533,1,장방형,"red_brown, red_brown",D:/drug/cropped\199801533_0.jpg,0,0,0,1,0
199101447,0,원형,"white, white",D:/drug/cropped\199101447_0.jpg,1,0,0,0,0
200809576,0,각형,"yellow, yellow",D:/drug/cropped\200809576_0.jpg,0,1,0,0,0
200404765,0,원형,"red_brown, red_brown",D:/drug/cropped\200404765_0.jpg,0,0,0,1,0
198801168,0,원형,"white, white",D:/drug/cropped\198801168_0.jpg,1,0,0,0,0
198801197,0,원형,"yellow, yellow",D:/drug/cropped\198801197_0.jpg,0,1,0,0,0
199301690,1,장방형,"red_brown, green",D:/drug/cropped\199301690_0.jpg,0,0,1,1,0
200708258,0,장방형,"yellow, yellow",D:/drug/cropped\200708258_0.jpg,0,1,0,0,0
200301580,0,기타,"green, green",D:/drug/cropped\200301580_0.jpg,0,0,1,0,0
200501955,0,타원형,"white, white",D:/drug/cropped\200501955_0.jpg,1,0,0,0,0
200501956,0,원형,"yellow, yellow",D:/drug/cropped\200501956_0.jpg,0,1,0,0,0
200410141,0,원형,"white, white",D:/drug/cropped\200410141_0.jpg,1,0,0,0,0
200603990,1,장방형,"white, white",D:/drug/cropped\200603990_0.jpg,1,0,0,0,0
198801191,0,원형,"white, white",D:/drug/cropped\198801191_0.jpg,1,0,0,0,0
200600423,0,타원형,"white, white",D:/drug/cropped\200600423_0.jpg,1,0,0,0,0
200600427,0,원형,"white, white",D:/drug/cropped\200600427_0.jpg,1,0,0,0,0
197200171,0,원형,"red_brown, red_brown",D:/drug/cropped\197200171_0.jpg,0,0,0,1,0
200410142,0,타원형,"white, white",D:/drug/cropped\200410142_0.jpg,1,0,0,0,0
200410143,0,타원형,"white, white",D:/drug/cropped\200410143_0.jpg,1,0,0,0,0
200603889,0,원형,"white, white",D:/drug/cropped\200603889_0.jpg,1,0,0,0,0
200500864,0,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200500864_0.jpg,0,0,0,0,1
199900834,0,장방형,"red_brown, red_brown",D:/drug/cropped\199900834_0.jpg,0,0,0,1,0
199301512,0,원형,"white, white",D:/drug/cropped\199301512_0.jpg,1,0,0,0,0
197500299,0,원형,"yellow, yellow",D:/drug/cropped\197500299_0.jpg,0,1,0,0,0
197300150,0,원형,"red_brown, red_brown",D:/drug/cropped\197300150_0.jpg,0,0,0,1,0
197300151,0,원형,"white, white",D:/drug/cropped\197300151_0.jpg,1,0,0,0,0
198300174,0,원형,"white, white",D:/drug/cropped\198300174_0.jpg,1,0,0,0,0
199801067,1,장방형,"white, white",D:/drug/cropped\199801067_0.jpg,1,0,0,0,0
200402136,1,장방형,"yellow, yellow",D:/drug/cropped\200402136_0.jpg,0,1,0,0,0
200702135,0,장방형,"white, white",D:/drug/cropped\200702135_0.jpg,1,0,0,0,0
196300043,0,원형,"white, white",D:/drug/cropped\196300043_0.jpg,1,0,0,0,0
200702199,0,원형,"red_brown, red_brown",D:/drug/cropped\200702199_0.jpg,0,0,0,1,0
199701525,0,원형,"white, white",D:/drug/cropped\199701525_0.jpg,1,0,0,0,0
200705324,1,장방형,"yellow, yellow",D:/drug/cropped\200705324_0.jpg,0,1,0,0,0
199000361,0,원형,"white, white",D:/drug/cropped\199000361_0.jpg,1,0,0,0,0
199100426,0,원형,"white, white",D:/drug/cropped\199100426_0.jpg,1,0,0,0,0
200610677,0,타원형,"red_brown, red_brown",D:/drug/cropped\200610677_0.jpg,0,0,0,1,0
199800863,0,원형,"yellow, yellow",D:/drug/cropped\199800863_0.jpg,0,1,0,0,0
199900730,1,장방형,"yellow, yellow",D:/drug/cropped\199900730_0.jpg,0,1,0,0,0
200501637,1,장방형,"red_brown, red_brown",D:/drug/cropped\200501637_0.jpg,0,0,0,1,0
198801193,0,원형,"white, white",D:/drug/cropped\198801193_0.jpg,1,0,0,0,0
200300275,0,장방형,"red_brown, red_brown",D:/drug/cropped\200300275_0.jpg,0,0,0,1,0
200808866,0,원형,"white, white",D:/drug/cropped\200808866_0.jpg,1,0,0,0,0
200001871,1,장방형,"red_brown, white",D:/drug/cropped\200001871_0.jpg,1,0,0,1,0
199701713,0,장방형,"white, white",D:/drug/cropped\199701713_0.jpg,1,0,0,0,0
198901317,0,기타,"black_blue_purple, black_blue_purple",D:/drug/cropped\198901317_0.jpg,0,0,0,0,1
199301691,0,원형,"yellow, yellow",D:/drug/cropped\199301691_0.jpg,0,1,0,0,0
198800622,0,장방형,"white, white",D:/drug/cropped\198800622_0.jpg,1,0,0,0,0
199000823,0,원형,"white, white",D:/drug/cropped\199000823_0.jpg,1,0,0,0,0
200402324,0,원형,"red_brown, red_brown",D:/drug/cropped\200402324_0.jpg,0,0,0,1,0
200200723,0,원형,"white, white",D:/drug/cropped\200200723_0.jpg,1,0,0,0,0
200704736,1,장방형,"red_brown, red_brown",D:/drug/cropped\200704736_0.jpg,0,0,0,1,0
200707139,0,타원형,"yellow, yellow",D:/drug/cropped\200707139_0.jpg,0,1,0,0,0
200704597,0,장방형,"white, white",D:/drug/cropped\200704597_0.jpg,1,0,0,0,0
200502219,0,타원형,"white, white",D:/drug/cropped\200502219_0.jpg,1,0,0,0,0
200502221,0,원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200502221_0.jpg,0,0,0,0,1
200701205,0,장방형,"white, white",D:/drug/cropped\200701205_0.jpg,1,0,0,0,0
200713004,1,장방형,"red_brown, red_brown",D:/drug/cropped\200713004_0.jpg,0,0,0,1,0
200709278,1,장방형,"white, white",D:/drug/cropped\200709278_0.jpg,1,0,0,0,0
199001529,0,장방형,"white, white",D:/drug/cropped\199001529_0.jpg,1,0,0,0,0
200402510,0,원형,"white, white",D:/drug/cropped\200402510_0.jpg,1,0,0,0,0
200711536,0,각형,"white, white",D:/drug/cropped\200711536_0.jpg,1,0,0,0,0
200502222,0,원형,"yellow, yellow",D:/drug/cropped\200502222_0.jpg,0,1,0,0,0
200709558,0,장방형,"yellow, yellow",D:/drug/cropped\200709558_0.jpg,0,1,0,0,0
200708359,0,원형,"white, white",D:/drug/cropped\200708359_0.jpg,1,0,0,0,0
200706764,0,원형,"white, white",D:/drug/cropped\200706764_0.jpg,1,0,0,0,0
200713108,0,장방형,"yellow, yellow",D:/drug/cropped\200713108_0.jpg,0,1,0,0,0
200611017,0,원형,"yellow, yellow",D:/drug/cropped\200611017_0.jpg,0,1,0,0,0
200611019,0,타원형,"white, white",D:/drug/cropped\200611019_0.jpg,1,0,0,0,0
200713515,0,원형,"green, green",D:/drug/cropped\200713515_0.jpg,0,0,1,0,0
200712877,1,장방형,"yellow, red_brown",D:/drug/cropped\200712877_0.jpg,0,1,0,1,0
200712981,0,장방형,"red_brown, red_brown",D:/drug/cropped\200712981_0.jpg,0,0,0,1,0
200804089,0,장방형,"white, white",D:/drug/cropped\200804089_0.jpg,1,0,0,0,0
200800082,0,원형,"white, white",D:/drug/cropped\200800082_0.jpg,1,0,0,0,0
200202219,0,각형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200202219_0.jpg,0,0,0,0,1
200202220,0,원형,"white, white",D:/drug/cropped\200202220_0.jpg,1,0,0,0,0
200713053,0,원형,"white, white",D:/drug/cropped\200713053_0.jpg,1,0,0,0,0
200709203,0,타원형,"white, white",D:/drug/cropped\200709203_0.jpg,1,0,0,0,0
200800321,0,원형,"yellow, yellow",D:/drug/cropped\200800321_0.jpg,0,1,0,0,0
200710628,0,장방형,"yellow, yellow",D:/drug/cropped\200710628_0.jpg,0,1,0,0,0
200710889,0,각형,"yellow, yellow",D:/drug/cropped\200710889_0.jpg,0,1,0,0,0
200801302,0,원형,"white, white",D:/drug/cropped\200801302_0.jpg,1,0,0,0,0
200701049,0,원형,"white, white",D:/drug/cropped\200701049_0.jpg,1,0,0,0,0
200301285,1,장방형,"black_blue_purple, red_brown",D:/drug/cropped\200301285_0.jpg,0,0,0,1,1
200600358,0,기타,"white, white",D:/drug/cropped\200600358_0.jpg,1,0,0,0,0
200800286,0,타원형,"yellow, yellow",D:/drug/cropped\200800286_0.jpg,0,1,0,0,0
200800459,0,원형,"green, green",D:/drug/cropped\200800459_0.jpg,0,0,1,0,0
200701043,0,원형,"white, white",D:/drug/cropped\200701043_0.jpg,1,0,0,0,0
200701044,0,원형,"white, white",D:/drug/cropped\200701044_0.jpg,1,0,0,0,0
200808876,0,원형,"green, green",D:/drug/cropped\200808876_0.jpg,0,0,1,0,0
200710374,0,타원형,"white, white",D:/drug/cropped\200710374_0.jpg,1,0,0,0,0
200712903,0,원형,"white, white",D:/drug/cropped\200712903_0.jpg,1,0,0,0,0
200703700,0,장방형,"white, white",D:/drug/cropped\200703700_0.jpg,1,0,0,0,0
200705095,0,원형,"yellow, yellow",D:/drug/cropped\200705095_0.jpg,0,1,0,0,0
200713092,0,장방형,"yellow, yellow",D:/drug/cropped\200713092_0.jpg,0,1,0,0,0
200713094,0,장방형,"yellow, yellow",D:/drug/cropped\200713094_0.jpg,0,1,0,0,0
200703459,0,원형,"white, white",D:/drug/cropped\200703459_0.jpg,1,0,0,0,0
200709083,1,장방형,"green, green",D:/drug/cropped\200709083_0.jpg,0,0,1,0,0
200710537,1,타원형,"red_brown, red_brown",D:/drug/cropped\200710537_0.jpg,0,0,0,1,0
200710985,0,장방형,"red_brown, red_brown",D:/drug/cropped\200710985_0.jpg,0,0,0,1,0
200709798,0,원형,"white, white",D:/drug/cropped\200709798_0.jpg,1,0,0,0,0
200709544,0,타원형,"yellow, yellow",D:/drug/cropped\200709544_0.jpg,0,1,0,0,0
200708094,1,타원형,"green, green",D:/drug/cropped\200708094_0.jpg,0,0,1,0,0
200611010,0,원형,"yellow, yellow",D:/drug/cropped\200611010_0.jpg,0,1,0,0,0
200611007,0,원형,"yellow, yellow",D:/drug/cropped\200611007_0.jpg,0,1,0,0,0
200712559,0,원형,"yellow, yellow",D:/drug/cropped\200712559_0.jpg,0,1,0,0,0
200709157,0,원형,"yellow, yellow",D:/drug/cropped\200709157_0.jpg,0,1,0,0,0
200700537,0,원형,"white, white",D:/drug/cropped\200700537_0.jpg,1,0,0,0,0
200800666,1,타원형,"green, green",D:/drug/cropped\200800666_0.jpg,0,0,1,0,0
200712479,1,타원형,"red_brown, red_brown",D:/drug/cropped\200712479_0.jpg,0,0,0,1,0
200712481,0,타원형,"red_brown, red_brown",D:/drug/cropped\200712481_0.jpg,0,0,0,1,0
200711458,1,장방형,"red_brown, red_brown",D:/drug/cropped\200711458_0.jpg,0,0,0,1,0
200713109,0,장방형,"yellow, yellow",D:/drug/cropped\200713109_0.jpg,0,1,0,0,0
200500246,1,장방형,"white, white",D:/drug/cropped\200500246_0.jpg,1,0,0,0,0
200906233,0,원형,"red_brown, red_brown",D:/drug/cropped\200906233_0.jpg,0,0,0,1,0
200710393,0,타원형,"white, white",D:/drug/cropped\200710393_0.jpg,1,0,0,0,0
200713285,0,타원형,"yellow, yellow",D:/drug/cropped\200713285_0.jpg,0,1,0,0,0
200713145,1,타원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200713145_0.jpg,0,0,0,0,1
200003518,1,장방형,"red_brown, red_brown",D:/drug/cropped\200003518_0.jpg,0,0,0,1,0
200802600,0,장방형,"yellow, yellow",D:/drug/cropped\200802600_0.jpg,0,1,0,0,0
200713567,0,원형,"red_brown, red_brown",D:/drug/cropped\200713567_0.jpg,0,0,0,1,0
200706775,0,원형,"white, white",D:/drug/cropped\200706775_0.jpg,1,0,0,0,0
200702019,0,원형,"yellow, yellow",D:/drug/cropped\200702019_0.jpg,0,1,0,0,0
200712891,1,장방형,"yellow, yellow",D:/drug/cropped\200712891_0.jpg,0,1,0,0,0
200008797,0,타원형,"red_brown, red_brown",D:/drug/cropped\200008797_0.jpg,0,0,0,1,0
200705500,0,타원형,"green, green",D:/drug/cropped\200705500_0.jpg,0,0,1,0,0
200711122,1,장방형,"red_brown, red_brown",D:/drug/cropped\200711122_0.jpg,0,0,0,1,0
200711797,1,장방형,"yellow, yellow",D:/drug/cropped\200711797_0.jpg,0,1,0,0,0
199401625,0,원형,"yellow, yellow",D:/drug/cropped\199401625_0.jpg,0,1,0,0,0
200701491,0,원형,"yellow, yellow",D:/drug/cropped\200701491_0.jpg,0,1,0,0,0
200701243,0,장방형,"white, white",D:/drug/cropped\200701243_0.jpg,1,0,0,0,0
200713170,0,원형,"red_brown, red_brown",D:/drug/cropped\200713170_0.jpg,0,0,0,1,0
200713009,0,타원형,"red_brown, red_brown",D:/drug/cropped\200713009_0.jpg,0,0,0,1,0
200709159,0,원형,"yellow, yellow",D:/drug/cropped\200709159_0.jpg,0,1,0,0,0
200709250,0,원형,"white, white",D:/drug/cropped\200709250_0.jpg,1,0,0,0,0
200709487,0,원형,"yellow, yellow",D:/drug/cropped\200709487_0.jpg,0,1,0,0,0
200709201,0,타원형,"white, white",D:/drug/cropped\200709201_0.jpg,1,0,0,0,0
200701094,0,원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200701094_0.jpg,0,0,0,0,1
200701095,0,원형,"green, green",D:/drug/cropped\200701095_0.jpg,0,0,1,0,0
200701501,0,장방형,"white, white",D:/drug/cropped\200701501_0.jpg,1,0,0,0,0
200709256,0,원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200709256_0.jpg,0,0,0,0,1
200711922,0,타원형,"red_brown, red_brown",D:/drug/cropped\200711922_0.jpg,0,0,0,1,0
200711934,0,타원형,"yellow, yellow",D:/drug/cropped\200711934_0.jpg,0,1,0,0,0
200708754,0,장방형,"yellow, yellow",D:/drug/cropped\200708754_0.jpg,0,1,0,0,0
200711478,0,장방형,"yellow, yellow",D:/drug/cropped\200711478_0.jpg,0,1,0,0,0
200713688,0,기타,"white, white",D:/drug/cropped\200713688_0.jpg,1,0,0,0,0
200400463,1,타원형,"green, green",D:/drug/cropped\200400463_0.jpg,0,0,1,0,0
200709636,0,원형,"white, white",D:/drug/cropped\200709636_0.jpg,1,0,0,0,0
200713364,0,원형,"white, white",D:/drug/cropped\200713364_0.jpg,1,0,0,0,0
200701024,0,각형,"yellow, yellow",D:/drug/cropped\200701024_0.jpg,0,1,0,0,0
200607930,0,타원형,"yellow, yellow",D:/drug/cropped\200607930_0.jpg,0,1,0,0,0
200713912,0,원형,"red_brown, red_brown",D:/drug/cropped\200713912_0.jpg,0,0,0,1,0
200612146,1,장방형,"yellow, white",D:/drug/cropped\200612146_0.jpg,1,1,0,0,0
200709180,0,장방형,"yellow, yellow",D:/drug/cropped\200709180_0.jpg,0,1,0,0,0
200704968,0,원형,"white, white",D:/drug/cropped\200704968_0.jpg,1,0,0,0,0
200712505,1,장방형,"yellow, yellow",D:/drug/cropped\200712505_0.jpg,0,1,0,0,0
200711589,0,각형,"white, white",D:/drug/cropped\200711589_0.jpg,1,0,0,0,0
200800625,0,타원형,"yellow, yellow",D:/drug/cropped\200800625_0.jpg,0,1,0,0,0
200710493,0,원형,"white, white",D:/drug/cropped\200710493_0.jpg,1,0,0,0,0
200706103,0,원형,"yellow, yellow",D:/drug/cropped\200706103_0.jpg,0,1,0,0,0
200809433,1,장방형,"red_brown, red_brown",D:/drug/cropped\200809433_0.jpg,0,0,0,1,0
200800963,0,원형,"white, white",D:/drug/cropped\200800963_0.jpg,1,0,0,0,0
200711309,0,각형,"red_brown, red_brown",D:/drug/cropped\200711309_0.jpg,0,0,0,1,0
200903774,1,타원형,"green, green",D:/drug/cropped\200903774_0.jpg,0,0,1,0,0
199807018,0,원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\199807018_0.jpg,0,0,0,0,1
200809287,0,장방형,"red_brown, red_brown",D:/drug/cropped\200809287_0.jpg,0,0,0,1,0
200800385,0,장방형,"yellow, yellow",D:/drug/cropped\200800385_0.jpg,0,1,0,0,0
200900018,1,타원형,"green, green",D:/drug/cropped\200900018_0.jpg,0,0,1,0,0
200713032,0,타원형,"white, white",D:/drug/cropped\200713032_0.jpg,1,0,0,0,0
200710948,1,장방형,"green, yellow",D:/drug/cropped\200710948_0.jpg,0,1,1,0,0
200803481,1,장방형,"black_blue_purple, white",D:/drug/cropped\200803481_0.jpg,1,0,0,0,1
200800997,0,원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200800997_0.jpg,0,0,0,0,1
200611016,0,원형,"yellow, yellow",D:/drug/cropped\200611016_0.jpg,0,1,0,0,0
200710608,0,타원형,"red_brown, red_brown",D:/drug/cropped\200710608_0.jpg,0,0,0,1,0
200709202,0,타원형,"white, white",D:/drug/cropped\200709202_0.jpg,1,0,0,0,0
200709788,0,원형,"white, white",D:/drug/cropped\200709788_0.jpg,1,0,0,0,0
200713377,0,장방형,"yellow, yellow",D:/drug/cropped\200713377_0.jpg,0,1,0,0,0
199702432,0,원형,"yellow, yellow",D:/drug/cropped\199702432_0.jpg,0,1,0,0,0
200801080,0,장방형,"red_brown, red_brown",D:/drug/cropped\200801080_0.jpg,0,0,0,1,0
200801141,0,원형,"red_brown, red_brown",D:/drug/cropped\200801141_0.jpg,0,0,0,1,0
200801145,1,장방형,"yellow, yellow",D:/drug/cropped\200801145_0.jpg,0,1,0,0,0
200711697,0,원형,"green, green",D:/drug/cropped\200711697_0.jpg,0,0,1,0,0
200809045,0,원형,"white, white",D:/drug/cropped\200809045_0.jpg,1,0,0,0,0
200701298,0,원형,"white, white",D:/drug/cropped\200701298_0.jpg,1,0,0,0,0
200712240,1,타원형,"black_blue_purple, black_blue_purple",D:/drug/cropped\200712240_0.jpg,0,0,0,0,1
200713886,1,장방형,"yellow, white",D:/drug/cropped\200713886_0.jpg,1,1,0,0,0
200713891,0,장방형,"yellow, yellow",D:/drug/cropped\200713891_0.jpg,0,1,0,0,0
200712759,0,타원형,"white, white",D:/drug/cropped\200712759_0.jpg,1,0,0,0,0
200800284,0,타원형,"yellow, yellow",D:/drug/cropped\200800284_0.jpg,0,1,0,0,0
200900005,0,타원형,"white, white",D:/drug/cropped\200900005_0.jpg,1,0,0,0,0
200713296,0,타원형,"green, green",D:/drug/cropped\200713296_0.jpg,0,0,1,0,0
200700468,0,타원형,"yellow, yellow",D:/drug/cropped\200700468_0.jpg,0,1,0,0,0
200708475,0,원형,"yellow, yellow",D:/drug/cropped\200708475_0.jpg,0,1,0,0,0
200612690,0,타원형,"yellow, yellow",D:/drug/cropped\200612690_0.jpg,0,1,0,0,0
200711388,0,원형,"white, white",D:/drug/cropped\200711388_0.jpg,1,0,0,0,0
200612743,0,기타,"black_blue_purple, black_blue_purple",D:/drug/cropped\200612743_0.jpg,0,0,0,0,1
200707800,0,장방형,"white, white",D:/drug/cropped\200707800_0.jpg,1,0,0,0,0
200707974,0,원형,"white, white",D:/drug/cropped\200707974_0.jpg,1,0,0,0,0
200701031,0,원형,"white, white",D:/drug/cropped\200701031_0.jpg,1,0,0,0,0
200708144,0,원형,"white, white",D:/drug/cropped\200708144_0.jpg,1,0,0,0,0
200708477,0,원형,"yellow, yellow",D:/drug/cropped\200708477_0.jpg,0,1,0,0,0
200700469,0,타원형,"white, white",D:/drug/cropped\200700469_0.jpg,1,0,0,0,0
200804083,0,장방형,"white, white",D:/drug/cropped\200804083_0.jpg,1,0,0,0,0
199401173,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\199401173_0.jpg,0,0,0,0,1
200605426,0,원형,"white, white",D:/drug/cropped\200605426_0.jpg,1,0,0,0,0
200102194,1,장방형,"black_blue_purple, white",D:/drug/cropped\200102194_0.jpg,1,0,0,0,1
200101683,0,타원형,"white, white",D:/drug/cropped\200101683_0.jpg,1,0,0,0,0
199601497,0,원형,"white, white",D:/drug/cropped\199601497_0.jpg,1,0,0,0,0
200102197,0,원형,"white, white",D:/drug/cropped\200102197_0.jpg,1,0,0,0,0
199501680,1,장방형,"red_brown, red_brown",D:/drug/cropped\199501680_0.jpg,0,0,0,1,0
200301583,0,원형,"white, white",D:/drug/cropped\200301583_0.jpg,1,0,0,0,0
198901206,0,원형,"white, white",D:/drug/cropped\198901206_0.jpg,1,0,0,0,0
200711422,0,원형,"white, white",D:/drug/cropped\200711422_0.jpg,1,0,0,0,0
199802289,0,원형,"white, white",D:/drug/cropped\199802289_0.jpg,1,0,0,0,0
200301265,0,장방형,"white, white",D:/drug/cropped\200301265_0.jpg,1,0,0,0,0
197700211,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\197700211_0.jpg,0,0,0,0,1
197700212,1,장방형,"black_blue_purple, yellow",D:/drug/cropped\197700212_0.jpg,0,1,0,0,1
199403325,0,장방형,"green, green",D:/drug/cropped\199403325_0.jpg,0,0,1,0,0
200401536,0,원형,"white, white",D:/drug/cropped\200401536_0.jpg,1,0,0,0,0
200401531,0,원형,"white, white",D:/drug/cropped\200401531_0.jpg,1,0,0,0,0
198200958,1,장방형,"black_blue_purple, white",D:/drug/cropped\198200958_0.jpg,1,0,0,0,1
200700562,0,장방형,"white, white",D:/drug/cropped\200700562_0.jpg,1,0,0,0,0
200201416,0,타원형,"yellow, yellow",D:/drug/cropped\200201416_0.jpg,0,1,0,0,0
198901319,0,원형,"white, white",D:/drug/cropped\198901319_0.jpg,1,0,0,0,0
199001346,0,원형,"white, white",D:/drug/cropped\199001346_0.jpg,1,0,0,0,0
199801540,1,장방형,"red_brown, black_blue_purple",D:/drug/cropped\199801540_0.jpg,0,0,0,1,1
200708090,0,타원형,"red_brown, red_brown",D:/drug/cropped\200708090_0.jpg,0,0,0,1,0
200708091,0,원형,"red_brown, red_brown",D:/drug/cropped\200708091_0.jpg,0,0,0,1,0
200610726,1,장방형,"red_brown, white",D:/drug/cropped\200610726_0.jpg,1,0,0,1,0
200809337,0,타원형,"white, white",D:/drug/cropped\200809337_0.jpg,1,0,0,0,0
200501383,0,원형,"red_brown, red_brown",D:/drug/cropped\200501383_0.jpg,0,0,0,1,0
200501384,0,원형,"yellow, yellow",D:/drug/cropped\200501384_0.jpg,0,1,0,0,0
200301257,0,장방형,"white, white",D:/drug/cropped\200301257_0.jpg,1,0,0,0,0
200301260,0,장방형,"white, white",D:/drug/cropped\200301260_0.jpg,1,0,0,0,0
200708429,0,원형,"yellow, yellow",D:/drug/cropped\200708429_0.jpg,0,1,0,0,0
200808937,0,원형,"white, white",D:/drug/cropped\200808937_0.jpg,1,0,0,0,0
200301263,0,원형,"white, white",D:/drug/cropped\200301263_0.jpg,1,0,0,0,0
200701244,1,장방형,"red_brown, white",D:/drug/cropped\200701244_0.jpg,1,0,0,1,0
200202765,1,장방형,"red_brown, red_brown",D:/drug/cropped\200202765_0.jpg,0,0,0,1,0
200706123,0,타원형,"yellow, yellow",D:/drug/cropped\200706123_0.jpg,0,1,0,0,0
199301700,1,장방형,"green, green",D:/drug/cropped\199301700_0.jpg,0,0,1,0,0
199401186,1,장방형,"black_blue_purple, black_blue_purple",D:/drug/cropped\199401186_0.jpg,0,0,0,0,1
199901596,0,원형,"yellow, yellow",D:/drug/cropped\199901596_0.jpg,0,1,0,0,0
198801177,0,원형,"white, white",D:/drug/cropped\198801177_0.jpg,1,0,0,0,0
200101653,0,원형,"white, white",D:/drug/cropped\200101653_0.jpg,1,0,0,0,0
198500833,1,장방형,"green, yellow",D:/drug/cropped\198500833_0.jpg,0,1,1,0,0
199001241,0,원형,"white, white",D:/drug/cropped\199001241_0.jpg,1,0,0,0,0
199101279,0,타원형,"white, white",D:/drug/cropped\199101279_0.jpg,1,0,0,0,0
199801373,0,타원형,"yellow, yellow",D:/drug/cropped\199801373_0.jpg,0,1,0,0,0
198801218,0,원형,"white, white",D:/drug/cropped\198801218_0.jpg,1,0,0,0,0
200201436,1,타원형,"red_brown, red_brown",D:/drug/cropped\200201436_0.jpg,0,0,0,1,0
200707797,0,원형,"white, white",D:/drug/cropped\200707797_0.jpg,1,0,0,0,0
200301358,1,장방형,"green, white",D:/drug/cropped\200301358_0.jpg,1,0,1,0,0
200001887,0,원형,"yellow, yellow",D:/drug/cropped\200001887_0.jpg,0,1,0,0,0
200605437,0,원형,"white, white",D:/drug/cropped\200605437_0.jpg,1,0,0,0,0
200708506,0,원형,"yellow, yellow",D:/drug/cropped\200708506_0.jpg,0,1,0,0,0
199400991,0,원형,"white, white",D:/drug/cropped\199400991_0.jpg,1,0,0,0,0
199400992,0,원형,"white, white",D:/drug/cropped\199400992_0.jpg,1,0,0,0,0
200700545,1,장방형,"yellow, yellow",D:/drug/cropped\200700545_0.jpg,0,1,0,0,0
200600411,1,장방형,"red_brown, red_brown",D:/drug/cropped\200600411_0.jpg,0,0,0,1,0
200600412,1,타원형,"red_brown, red_brown",D:/drug/cropped\200600412_0.jpg,0,0,0,1,0
